user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
personalization,True,English,English,24-30,years,1/28/18,,Instagram,True,,
personalization,False,English,English,30-36,years,1/29/18,,Email,True,,
personalization,True,English,English,36-45,years,1/30/18,5/2/18,Push,False,,
personalization,True,English,English,45-55,years,1/31/18,3/5/18,Facebook,False,,
personalization,True,English,English,55+,years,1/1/18,1/9/18,Instagram,False,,
personalization,True,English,English,0-18,years,1/2/18,3/26/18,Email,False,,
personalization,True,English,English,19-24,years,1/3/18,1/6/18,Push,False,,
personalization,True,English,English,24-30,years,1/4/18,1/25/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/5/18,4/7/18,Instagram,False,,
personalization,False,English,English,19-24,years,1/6/18,2/15/18,Email,False,,
personalization,True,English,English,24-30,years,1/7/18,1/10/18,Push,False,,
personalization,True,English,English,0-18,years,1/8/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/9/18,,Instagram,True,,
personalization,True,English,English,24-30,years,1/10/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/11/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/12/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/13/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/14/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/15/18,2/26/18,Facebook,False,,
personalization,True,English,English,24-30,years,1/16/18,1/23/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/17/18,1/21/18,Facebook,False,,
personalization,True,English,English,19-24,years,1/18/18,1/19/18,Facebook,False,,
personalization,True,English,English,24-30,years,1/19/18,2/23/18,Facebook,False,,
personalization,True,English,English,30-36,years,1/20/18,4/21/18,Facebook,False,,
personalization,True,English,English,36-45,years,1/21/18,3/31/18,Facebook,False,,
personalization,True,English,English,45-55,years,1/22/18,4/2/18,Facebook,False,,
personalization,True,English,English,55+,years,1/23/18,2/16/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/24/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/25/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/26/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/27/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/28/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/29/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/30/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/31/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/1/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/2/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/3/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/4/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/5/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/6/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/7/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/8/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/9/18,4/3/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/10/18,1/25/18,Facebook,False,,
personalization,True,English,English,19-24,years,1/11/18,2/3/18,Facebook,False,,
personalization,True,English,English,24-30,years,1/12/18,1/28/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/13/18,3/28/18,Facebook,False,,
personalization,True,English,English,19-24,years,1/14/18,3/25/18,Facebook,False,,
personalization,True,English,English,24-30,years,1/15/18,2/13/18,Facebook,False,,
personalization,True,English,English,24-30,years,1/16/18,4/16/18,Facebook,False,,
control,True,English,English,0-18,years,1/17/18,2/18/18,Facebook,False,,
control,True,English,English,19-24,years,1/18/18,,Facebook,True,,
control,True,English,English,24-30,years,1/19/18,,Facebook,True,,
control,True,English,English,30-36,years,1/20/18,,Facebook,True,,
control,True,English,English,36-45,years,1/21/18,,Facebook,True,,
control,True,English,English,45-55,years,1/22/18,,Facebook,True,,
control,True,English,English,55+,years,1/23/18,,Facebook,True,,
control,True,English,English,0-18,years,1/24/18,,Facebook,True,,
control,True,English,English,19-24,years,1/25/18,,Facebook,True,,
control,True,English,English,24-30,years,1/26/18,,Facebook,True,,
control,True,English,English,30-36,years,1/27/18,,Facebook,True,,
control,True,English,English,36-45,years,1/28/18,,Facebook,True,,
control,True,English,English,45-55,years,1/29/18,,Facebook,True,,
control,True,English,English,55+,years,1/30/18,,Facebook,True,,
control,False,English,English,55+,years,1/30/18,,Facebook,True,,
control,True,English,English,0-18,years,1/31/18,,Facebook,True,,
control,False,English,English,0-18,years,1/31/18,,Facebook,True,,
control,True,English,English,19-24,years,1/21/18,,Facebook,True,,
control,False,English,English,19-24,years,1/21/18,,Facebook,True,,
control,True,English,English,24-30,years,1/22/18,,Facebook,True,,
control,False,English,English,24-30,years,1/22/18,,Facebook,True,,
control,True,English,English,30-36,years,1/23/18,,Facebook,True,,
control,False,English,English,30-36,years,1/23/18,,Facebook,True,,
control,True,English,English,36-45,years,1/24/18,,Facebook,True,,
control,False,English,English,36-45,years,1/24/18,,Facebook,True,,
control,True,English,English,45-55,years,1/25/18,,Facebook,True,,
control,False,English,English,45-55,years,1/25/18,,Facebook,True,,
control,True,English,English,55+,years,1/26/18,,Facebook,True,,
control,False,English,English,55+,years,1/26/18,,Facebook,True,,
personalization,True,English,English,0-18,years,1/27/18,,Facebook,True,,
personalization,False,English,English,0-18,years,1/27/18,,Facebook,True,,
personalization,True,English,English,19-24,years,1/28/18,,Facebook,True,,
personalization,False,English,English,19-24,years,1/28/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/29/18,,Facebook,True,,
personalization,False,English,English,24-30,years,1/29/18,,Facebook,True,,
personalization,True,English,English,24-30,years,1/30/18,,Email,True,,
personalization,False,English,English,24-30,years,1/30/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,False,English,English,19-24,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,2/9/18,Email,False,,
personalization,False,English,English,24-30,years,1/15/18,3/15/18,Email,False,,
personalization,True,English,English,24-30,years,1/15/18,4/8/18,Email,False,,
personalization,True,English,English,0-18,years,1/15/18,4/17/18,Email,False,,
personalization,False,English,English,19-24,years,1/15/18,1/30/18,Email,False,,
personalization,True,English,English,24-30,years,1/15/18,3/19/18,Email,False,,
personalization,True,English,English,24-30,years,1/15/18,2/28/18,Email,False,,
personalization,True,English,English,0-18,years,1/15/18,2/7/18,Email,False,,
personalization,False,English,English,19-24,years,1/15/18,4/5/18,Email,False,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,Spanish,Spanish,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,Spanish,Spanish,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,True,Spanish,Spanish,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,English,English,0-18,years,1/15/18,,Email,True,,
personalization,True,English,English,19-24,years,1/15/18,,Email,True,,
personalization,False,English,English,24-30,years,1/15/18,,Email,True,,
personalization,True,German,German,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,0-18,years,1/16/18,,Email,True,,
personalization,True,English,English,19-24,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,0-18,years,1/16/18,,Email,True,,
personalization,True,English,English,19-24,years,1/16/18,,Email,True,,
personalization,False,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,0-18,years,1/16/18,,Email,True,,
personalization,True,English,English,19-24,years,1/16/18,,Email,True,,
personalization,True,German,German,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,0-18,years,1/16/18,,Email,True,,
personalization,True,English,English,19-24,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,English,English,24-30,years,1/16/18,,Email,True,,
personalization,True,German,German,0-18,years,1/16/18,,Email,True,,
personalization,True,Spanish,Spanish,19-24,years,1/16/18,,Email,True,,
control,False,English,English,0-18,years,1/16/18,,Email,True,,
control,True,English,English,19-24,years,1/16/18,,Email,True,,
control,True,English,English,24-30,years,1/17/18,,Email,True,,
control,True,English,English,30-36,years,1/17/18,,Email,True,,
control,True,English,English,36-45,years,1/17/18,2/25/18,Email,False,,
control,True,English,English,45-55,years,1/17/18,4/5/18,Email,False,,
control,True,English,English,55+,years,1/17/18,2/12/18,Email,False,,
control,True,English,English,0-18,years,1/17/18,4/4/18,Email,False,,
control,True,German,German,19-24,years,1/17/18,3/5/18,Email,False,,
control,True,German,German,24-30,years,1/17/18,2/14/18,Email,False,,
control,True,English,English,30-36,years,1/17/18,4/26/18,Email,False,,
control,True,English,English,36-45,years,1/17/18,1/27/18,Email,False,,
control,True,English,English,45-55,years,1/17/18,1/24/18,Email,False,,
control,True,English,English,55+,years,1/17/18,,Email,True,,
control,False,English,English,55+,years,1/17/18,,Email,True,,
control,True,English,English,0-18,years,1/17/18,,Email,True,,
control,False,English,English,0-18,years,1/17/18,,Email,True,,
control,True,English,English,19-24,years,1/16/18,,Facebook,True,,
Ads,control,False,English,English,19-24,years,1/16/18,,Facebook,True,
control,True,English,English,24-30,years,1/16/18,,Instagram,True,,
Ads,control,False,English,English,24-30,years,1/16/18,,Instagram,True,
control,True,English,English,30-36,years,1/16/18,,Email,True,,
Ads,control,False,English,English,30-36,years,1/16/18,,Email,True,
control,True,English,English,36-45,years,1/16/18,,Push,True,,
Ads,control,False,English,English,36-45,years,1/16/18,,Push,True,
control,True,English,English,45-55,years,1/16/18,,Facebook,True,,
control,False,English,English,45-55,years,1/16/18,,Facebook,True,,
control,True,English,English,55+,years,1/17/18,,Instagram,True,,
Ads,control,False,English,English,55+,years,1/17/18,,Instagram,True,
control,True,Arabic,Arabic,0-18,years,1/17/18,,Email,True,,
Ads,control,False,English,English,0-18,years,1/17/18,,Email,True,
control,True,English,English,19-24,years,1/17/18,,Push,True,,
Ads,control,False,English,English,19-24,years,1/17/18,,Push,True,
control,True,English,English,24-30,years,1/17/18,,Facebook,True,,
control,False,English,English,24-30,years,1/17/18,,Facebook,True,,
control,True,English,English,30-36,years,1/17/18,,Instagram,True,,
control,False,English,English,30-36,years,1/17/18,,Instagram,True,,
control,True,English,English,36-45,years,1/17/18,,Email,True,,
control,False,English,English,36-45,years,1/17/18,,Email,True,,
control,True,English,English,45-55,years,1/16/18,,Push,True,,
control,False,English,English,45-55,years,1/16/18,,Push,True,,
control,True,English,English,55+,years,1/16/18,,Facebook,True,,
control,True,English,English,55+,years,1/16/18,,Facebook,True,,
control,True,English,English,0-18,years,1/16/18,2/24/18,Instagram,False,,
Ads,control,False,English,English,0-18,years,1/16/18,2/24/18,Instagram,False,
control,True,English,English,19-24,years,1/16/18,2/3/18,Email,False,,
Ads,control,False,English,English,19-24,years,1/16/18,2/3/18,Email,False,
control,True,English,English,24-30,years,1/16/18,2/5/18,Push,False,,
Ads,control,False,English,English,24-30,years,1/16/18,2/5/18,Push,False,
control,True,English,English,30-36,years,1/17/18,1/30/18,Facebook,False,,
control,False,English,English,30-36,years,1/17/18,1/30/18,Facebook,False,,
control,True,English,English,36-45,years,1/17/18,3/5/18,Instagram,False,,
control,False,English,English,36-45,years,1/17/18,3/5/18,Instagram,False,,
control,True,Arabic,Arabic,45-55,years,1/16/18,3/27/18,Email,False,,
Ads,control,False,English,English,45-55,years,1/16/18,3/27/18,Email,False,
control,True,English,English,55+,years,1/16/18,2/22/18,Push,False,,
Ads,control,False,English,English,55+,years,1/16/18,2/22/18,Push,False,
control,True,English,English,0-18,years,1/16/18,1/16/18,Facebook,False,,
Ads,control,False,English,English,0-18,years,1/16/18,1/16/18,Facebook,False,
control,True,English,English,19-24,years,1/16/18,4/13/18,Instagram,False,,
Ads,control,False,English,English,19-24,years,1/16/18,4/13/18,Instagram,False,
control,True,English,English,24-30,years,1/16/18,,Email,True,,
control,True,English,English,30-36,years,1/17/18,,Push,True,,
control,True,English,English,36-45,years,1/17/18,,Facebook,True,,
control,True,English,English,45-55,years,1/17/18,,Instagram,True,,
control,True,English,English,55+,years,1/17/18,,Email,True,,
personalization,True,English,English,19-24,years,1/17/18,,Push,True,,
personalization,True,English,English,24-30,years,1/17/18,,Facebook,True,,
personalization,True,English,English,30-36,years,1/16/18,1/22/18,Instagram,False,,
control,True,English,English,36-45,years,1/16/18,3/1/18,Email,False,,
personalization,True,English,English,45-55,years,1/16/18,3/23/18,Push,False,,
personalization,True,English,English,55+,years,1/16/18,3/7/18,Facebook,False,,
personalization,True,English,English,0-18,years,1/16/18,4/8/18,Instagram,False,,
personalization,True,English,English,19-24,years,1/17/18,1/23/18,Email,False,,
personalization,True,English,English,24-30,years,1/17/18,1/21/18,Push,False,,
personalization,True,English,English,0-18,years,1/16/18,3/4/18,Facebook,False,,
Ads,personalization,False,English,English,0-18,years,1/16/18,3/4/18,Facebook,False,
